kod_ucznia,rok,rocznik,plec,poczta,wojewodztwo,zainteresowanie,poziom_stypendium
229944,2006,1994,K,Warszawa,mazowieckie,biologia,2
229944,2007,1994,K,Warszawa,mazowieckie,biologia,2
229944,2008,1994,K,Warszawa,mazowieckie,biologia,3
229944,2009,1994,K,Warszawa,mazowieckie,biologia,3
229944,2010,1994,K,Warszawa,mazowieckie,biologia,3
979687,2005,1987,K,Bielsko-Biała,śląskie,plastyka,3
663273,1998,1986,M,Sieradz,łódzkie,matematyka,2
663273,1999,1986,M,Sieradz,łódzkie,matematyka,2
663273,2000,1986,M,Sieradz,łódzkie,matematyka,2
663273,2001,1986,M,Sieradz,łódzkie,matematyka,3
663273,2002,1986,M,Sieradz,łódzkie,matematyka,1
663273,2003,1986,M,Sieradz,łódzkie,matematyka,2
920927,2001,1986,M,Szczecin,zachodniopomorskie,informatyka,1
920927,2002,1986,M,Szczecin,zachodniopomorskie,informatyka,1
268446,2006,1990,M,Szczecin,zachodniopomorskie,chemia,1
268446,2007,1990,M,Szczecin,zachodniopomorskie,chemia,1
268446,2008,1990,M,Szczecin,zachodniopomorskie,chemia,2
829422,2007,1990,M,Tuchorza,wielkopolskie,biologia,2
91514,2007,1992,K,Włocławek,kujawsko-pomorskie,chemia,1
91514,2008,1992,K,Włocławek,kujawsko-pomorskie,chemia,1
91514,2009,1992,K,Włocławek,kujawsko-pomorskie,chemia,2
91514,2010,1992,K,Włocławek,kujawsko-pomorskie,chemia,2
895558,2010,1992,M,Buczkowice,śląskie,plastyka,3
768618,1997,1985,K,Sosnowiec,śląskie,humanistyka,2
768618,1998,1985,K,Sosnowiec,śląskie,humanistyka,2
768618,1999,1985,K,Sosnowiec,śląskie,humanistyka,1
768618,2000,1985,K,Sosnowiec,śląskie,humanistyka,1
768618,2001,1985,K,Sosnowiec,śląskie,humanistyka,2
768618,2002,1985,K,Sosnowiec,śląskie,humanistyka,2
82665,1997,1980,M,Wicko,słupskie,informatyka,1
82665,1998,1980,M,Wicko,słupskie,informatyka,1
268525,2000,1987,K,Nowy Sącz,małopolskie,plastyka,1
268525,2001,1987,K,Nowy Sącz,małopolskie,plastyka,2
268525,2002,1987,K,Nowy Sącz,małopolskie,plastyka,2
268525,2003,1987,K,Nowy Sącz,małopolskie,plastyka,2
268525,2004,1987,K,Nowy Sącz,małopolskie,plastyka,3
268525,2005,1987,K,Nowy Sącz,małopolskie,plastyka,3
777338,2000,1987,K,Nowy Sącz,małopolskie,humanistyka,1
777338,2001,1987,K,Nowy Sącz,małopolskie,humanistyka,1
777338,2002,1987,K,Nowy Sącz,małopolskie,humanistyka,2
777338,2003,1987,K,Nowy Sącz,małopolskie,humanistyka,2
777338,2004,1987,K,Nowy Sącz,małopolskie,humanistyka,3
777338,2005,1987,K,Nowy Sącz,małopolskie,humanistyka,3
445387,2001,1983,K,Kalisz,wielkopolskie,historia,1
357266,2003,1986,M,Wejherowo,pomorskie,historia,1
357266,2004,1986,M,Wejherowo,pomorskie,historia,2
316010,2008,1991,M,Rzeszów,podkarpackie,historia,1
316010,2009,1991,M,Rzeszów,podkarpackie,historia,3
539942,2010,1993,M,Kielce,świętokrzyskie,biologia,1
694378,1999,1980,K,Katowice,śląskie,plastyka,3
351187,2007,1996,K,Ciepłowody,dolnośląskie,humanistyka,1
848327,1998,1983,K,Gdańsk,pomorskie,humanistyka,1
848327,1999,1983,K,Gdańsk,pomorskie,humanistyka,1
211877,2005,1989,M,Gdańsk,pomorskie,informatyka,1
211877,2006,1989,M,Gdańsk,pomorskie,informatyka,1
404700,2005,1989,K,Lubaczów,podkarpackie,humanistyka,1
607699,2006,1989,M,Płock,mazowieckie,matematyka,1
607699,2007,1989,M,Płock,mazowieckie,matematyka,1
649927,2006,1990,M,Głuchołazy,opolskie,humanistyka,1
446488,2008,1990,M,Czudec,podkarpackie,biologia,2
546669,1997,1984,M,Warszawa,mazowieckie,matematyka,2
546669,1998,1984,M,Warszawa,mazowieckie,matematyka,2
546669,1999,1984,M,Warszawa,mazowieckie,matematyka,3
546669,2000,1984,M,Warszawa,mazowieckie,matematyka,3
546669,2001,1984,M,Warszawa,mazowieckie,matematyka,2
546669,2002,1984,M,Warszawa,mazowieckie,matematyka,2
929659,2009,1998,M,Gdynia,pomorskie,informatyka,1
929659,2010,1998,M,Gdynia,pomorskie,informatyka,1
198441,1997,1979,K,Czekanów,katowickie,humanistyka,1
304369,1997,1979,M,Giżycko,suwalskie,astronomia,2
304369,1997,1979,M,Giżycko,suwalskie,fizyka,2
928694,2001,1986,K,Więcbork,kujawsko-pomorskie,matematyka,1
928694,2002,1986,K,Więcbork,kujawsko-pomorskie,matematyka,2
928694,2003,1986,K,Więcbork,kujawsko-pomorskie,matematyka,3
116825,2002,1990,M,Małomice,lubuskie,matematyka,1
116825,2003,1990,M,Małomice,lubuskie,matematyka,1
116825,2004,1990,M,Małomice,lubuskie,matematyka,1
744560,1998,1986,M,Warszawa,mazowieckie,matematyka,2
744560,1999,1986,M,Warszawa,mazowieckie,matematyka,3
744560,2000,1986,M,Warszawa,mazowieckie,matematyka,3
744560,2001,1986,M,Warszawa,mazowieckie,matematyka,2
744560,2002,1986,M,Warszawa,mazowieckie,matematyka,1
814172,1999,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2000,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2001,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2002,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2003,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2004,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2005,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2006,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2007,1989,M,Warszawa,mazowieckie,plastyka,2
814172,2008,1989,M,Warszawa,mazowieckie,plastyka,3
907109,2007,1992,K,Gliwice,śląskie,informatyka,1
338283,2008,1994,M,Mikołów,śląskie,matematyka,1
338283,2009,1994,M,Mikołów,śląskie,matematyka,2
338283,2010,1994,M,Mikołów,śląskie,matematyka,3
617488,2008,1993,M,Łodygowice,śląskie,matematyka,3
617488,2009,1993,M,Łodygowice,śląskie,matematyka,3
617488,2010,1993,M,Łodygowice,śląskie,matematyka,3
149883,1998,1984,M,Chorzów,śląskie,matematyka,2
149883,1999,1984,M,Chorzów,śląskie,matematyka,3
149883,2000,1984,M,Chorzów,śląskie,matematyka,3
385889,2010,1993,K,Tarnów,małopolskie,chemia,1
5528,2001,1987,M,Wrocław,dolnośląskie,informatyka,1
5528,2002,1987,M,Wrocław,dolnośląskie,informatyka,1
694248,2006,1988,K,Będzin,śląskie,,1
89180,2002,1990,M,Wrocław,dolnośląskie,matematyka,1
89180,2003,1990,M,Wrocław,dolnośląskie,matematyka,1
71110,2003,1988,M,Gdańsk,pomorskie,informatyka,3
71110,2004,1988,M,Gdańsk,pomorskie,informatyka,3
71110,2006,1988,M,Gdańsk,pomorskie,informatyka,3
435428,2008,1991,K,Turza Śląska,śląskie,chemia,1
435428,2009,1991,K,Turza Śląska,śląskie,chemia,3
792845,2000,1985,K,Tomaszów Maz.,łódzkie,humanistyka,2
792845,2001,1985,K,Tomaszów Maz.,łódzkie,humanistyka,1
792845,2002,1985,K,Tomaszów Maz.,łódzkie,humanistyka,1
878717,1997,1979,M,Radom,radomskie,chemia,1
878717,1997,1979,M,Radom,radomskie,fizyka,1
384804,2000,1988,M,Chorzele,mazowieckie,matematyka,1
384804,2001,1988,M,Chorzele,mazowieckie,matematyka,1
429612,2003,1986,K,Luboń,wielkopolskie,chemia,2
429612,2004,1986,K,Luboń,wielkopolskie,chemia,2
620970,2006,1989,M,Marianowo,zachodniopomorskie,humanistyka,3
620970,2007,1989,M,Marianowo,zachodniopomorskie,humanistyka,3
82810,2007,1991,M,Kęty,małopolskie,fizyka,1
82810,2008,1991,M,Kęty,małopolskie,fizyka,2
82810,2009,1991,M,Kęty,małopolskie,fizyka,3
704442,2000,1985,M,Piaseczno,mazowieckie,historia,1
660897,2003,1987,M,Racibórz,śląskie,chemia,1
796226,2004,1990,M,Stara Kamienica,dolnośląskie,plastyka,1
796226,2005,1990,M,Stara Kamienica,dolnośląskie,plastyka,1
796226,2006,1990,M,Stara Kamienica,dolnośląskie,plastyka,1
796226,2007,1990,M,Stara Kamienica,dolnośląskie,plastyka,1
796226,2008,1990,M,Stara Kamienica,dolnośląskie,plastyka,3
796226,2009,1990,M,Stara Kamienica,dolnośląskie,plastyka,3
141374,2009,1994,M,Warszawa,mazowieckie,informatyka,2
889806,1998,1985,M,Bydgoszcz,kujawsko-pomorskie,matematyka,1
112316,2003,1987,K,Jastrzębsko Stare,wielkopolskie,historia,1
112316,2004,1987,K,Jastrzębsko Stare,wielkopolskie,historia,1
422926,2005,1988,M,Radom,mazowieckie,fizyka,2
422926,2006,1988,M,Radom,mazowieckie,fizyka,3
238268,2008,1992,K,Piotrków Trybunalski,łódzkie,matematyka,1
514189,2010,1995,M,Kraków,małopolskie,matematyka,1
141967,1997,1979,M,Wysokie Mazowieckie,łomżyńskie,historia,2
141967,1997,1979,M,Wysokie Mazowieckie,łomżyńskie,humanistyka,2
747529,1999,1982,M,Poznań,wielkopolskie,matematyka,1
747529,2000,1982,M,Poznań,wielkopolskie,matematyka,2
35736,2000,1987,K,Kraków,małopolskie,matematyka,1
404460,2002,1989,K,Gryfice,zachodniopomorskie,humanistyka,1
75357,2002,1984,M,Kielce,świętokrzyskie,informatyka,1
210473,2003,1988,M,Gdynia,pomorskie,chemia,1
210473,2004,1988,M,Gdynia,pomorskie,chemia,1
587560,1997,1979,M,Kąkolówka,rzeszowskie,chemia,2
84626,2005,1989,K,Stalowa Wola,podkarpackie,matematyka,1
387589,2005,1988,M,Szczecin,zachodniopomorskie,matematyka,1
387589,2006,1988,M,Szczecin,zachodniopomorskie,matematyka,1
688945,2006,1992,M,Kraków,małopolskie,informatyka,1
115749,2008,1991,M,Lublin,lubelskie,matematyka,1
115749,2009,1991,M,Lublin,lubelskie,matematyka,2
198586,1997,1985,M,Kobyłka,warszawskie,matematyka,1
165437,2008,1995,K,Ełk,warmińsko-mazurskie,biologia,1
165437,2009,1995,K,Ełk,warmińsko-mazurskie,biologia,2
165437,2010,1995,K,Ełk,warmińsko-mazurskie,biologia,2
975464,1998,1980,M,Toruń,toruńskie,matematyka,2
121225,1999,1986,K,Wołomin,mazowieckie,matematyka,2
842373,2000,1983,M,Radom,mazowieckie,fizyka,1
842373,2001,1983,M,Radom,mazowieckie,fizyka,3
946655,2000,1982,M,Oleśnica,dolnośląskie,fizyka,1
204198,2007,1992,M,Kęty,małopolskie,geografia,1
204198,2008,1992,M,Kęty,małopolskie,geografia,3
204198,2009,1992,M,Kęty,małopolskie,geografia,3
204198,2010,1992,M,Kęty,małopolskie,geografia,3
489532,2009,1996,M,Warszawa,mazowieckie,historia,1
489532,2010,1996,M,Warszawa,mazowieckie,historia,1
833812,2002,1988,M,Kęty,małopolskie,fizyka,1
833812,2003,1988,M,Kęty,małopolskie,fizyka,3
833812,2004,1988,M,Kęty,małopolskie,fizyka,3
833812,2005,1988,M,Kęty,małopolskie,fizyka,3
601168,2005,1989,M,Kęty,małopolskie,nauki społeczne,1
601168,2006,1989,M,Kęty,małopolskie,nauki społeczne,2
601168,2007,1989,M,Kęty,małopolskie,nauki społeczne,2
998650,2004,1986,M,Kęty,małopolskie,historia,1
132155,1998,1982,M,Zielona Góra,legnickie,historia,3
509745,1997,1979,K,Toruń,toruńskie,humanistyka,3
713670,2003,1987,M,Inowrocław,kujawsko-pomorskie,astronomia,1
713670,2004,1987,M,Inowrocław,kujawsko-pomorskie,astronomia,1
283902,2005,1990,M,Niedźwiedź,małopolskie,humanistyka,1
924618,2005,1990,M,Niedźwiedź,małopolskie,filozofia,1
196579,2008,1991,M,Katowice,śląskie,,3
308750,1998,1986,K,Wołomin,warszawskie,humanistyka,1
217587,2004,1986,M,Chróścina,opolskie,matematyka,1
839847,2001,1989,K,Jedlińsk,mazowieckie,matematyka,1
839847,2002,1989,K,Jedlińsk,mazowieckie,matematyka,1
600913,2001,1984,K,Żyrardów,łódzkie,humanistyka,1
847652,2002,1989,M,Kraków,małopolskie,fizyka,1
847652,2003,1989,M,Kraków,małopolskie,fizyka,2
847652,2004,1989,M,Kraków,małopolskie,fizyka,1
642173,2004,1988,K,Brzeźnica,małopolskie,humanistyka,1
642173,2005,1988,K,Brzeźnica,małopolskie,humanistyka,1
642173,2006,1988,K,Brzeźnica,małopolskie,humanistyka,2
375250,2004,1986,M,Szczecin,zachodniopomorskie,biologia,3
243043,2006,1992,M,Poznań,wielkopolskie,,2
243043,2007,1992,M,Poznań,wielkopolskie,,2
243043,2008,1992,M,Poznań,wielkopolskie,,2
243043,2009,1992,M,Poznań,wielkopolskie,,2
243043,2010,1992,M,Poznań,wielkopolskie,,2
374400,1997,1983,K,Chojnice,bydgoskie,informatyka,1
374400,1997,1983,K,Chojnice,bydgoskie,matematyka,1
864922,2007,1991,M,Giżycko,warmińsko-mazurskie,biologia,1
864922,2008,1991,M,Giżycko,warmińsko-mazurskie,biologia,1
864922,2009,1991,M,Giżycko,warmińsko-mazurskie,biologia,3
193391,2008,1994,K,Włocławek,kujawsko-pomorskie,matematyka,1
193391,2009,1994,K,Włocławek,kujawsko-pomorskie,matematyka,1
193391,2010,1994,K,Włocławek,kujawsko-pomorskie,matematyka,2
999154,2008,1992,M,Białystok,podlaskie,,1
999154,2009,1992,M,Białystok,podlaskie,,1
999154,2010,1992,M,Białystok,podlaskie,,3
221027,2010,1993,M,Warszawa,mazowieckie,,3
458679,1999,1982,M,Gdynia,pomorskie,biologia,1
458679,2000,1982,M,Gdynia,pomorskie,biologia,2
627299,2009,1994,M,Szczecin,zachodniopomorskie,,1
627299,2010,1994,M,Szczecin,zachodniopomorskie,,2
379463,2007,1992,K,Trzebnica,dolnośląskie,historia,1
379463,2008,1992,K,Trzebnica,dolnośląskie,historia,1
536504,2007,1997,M,Kęty,małopolskie,matematyka,1
536504,2008,1997,M,Kęty,małopolskie,matematyka,2
536504,2009,1997,M,Kęty,małopolskie,matematyka,2
536504,2010,1997,M,Kęty,małopolskie,matematyka,2
791132,2007,1991,K,Bolszewo,pomorskie,muzyka,2
791132,2008,1991,K,Bolszewo,pomorskie,muzyka,2
791132,2009,1991,K,Bolszewo,pomorskie,muzyka,2
613101,2009,1995,M,Warszawa,mazowieckie,matematyka,1
620080,2010,1994,M,Toruń,kujawsko-pomorskie,informatyka,1
721728,2003,1986,K,Poznań,wielkopolskie,humanistyka,1
929694,2003,1986,K,Szczecin,zachodniopomorskie,historia,2
929694,2004,1986,K,Szczecin,zachodniopomorskie,historia,3
634769,1999,1981,M,Szczecin,zachodniopomorskie,chemia,1
73243,2007,1995,M,Kraków,małopolskie,,2
73243,2008,1995,M,Kraków,małopolskie,,2
73243,2009,1995,M,Kraków,małopolskie,,1
477257,2004,1989,M,Łódź,łódzkie,,2
477257,2005,1989,M,Łódź,łódzkie,,2
477257,2006,1989,M,Łódź,łódzkie,,2
419058,2006,1990,M,Ostrołęka,mazowieckie,fizyka,1
419058,2007,1990,M,Ostrołęka,mazowieckie,fizyka,2
419058,2008,1990,M,Ostrołęka,mazowieckie,fizyka,2
345085,2006,1991,M,Ostrołęka,mazowieckie,biologia,1
345085,2007,1991,M,Ostrołęka,mazowieckie,biologia,2
345085,2008,1991,M,Ostrołęka,mazowieckie,biologia,2
150307,1999,1981,M,Gdynia,pomorskie,nauki społeczne,2
175663,1999,1982,K,Łódź,łódzkie,biologia,2
175663,2000,1982,K,Łódź,łódzkie,biologia,2
804172,2000,1984,M,Wrocław,dolnośląskie,matematyka,1
804172,2001,1984,M,Wrocław,dolnośląskie,matematyka,2
804172,2002,1984,M,Wrocław,dolnośląskie,matematyka,2
819228,2000,1983,K,Szczecin,zachodniopomorskie,humanistyka,3
126660,2003,1985,M,Siedlce,mazowieckie,biologia,1
300645,2003,1986,K,Gdańsk,pomorskie,humanistyka,1
102734,2004,1992,M,Piła,wielkopolskie,,1
102734,2005,1992,M,Piła,wielkopolskie,,2
102734,2006,1992,M,Piła,wielkopolskie,,2
102734,2007,1992,M,Piła,wielkopolskie,,2
102734,2008,1992,M,Piła,wielkopolskie,,2
912860,2005,1993,M,Kraków,małopolskie,fizyka,1
912860,2006,1993,M,Kraków,małopolskie,fizyka,2
912860,2007,1993,M,Kraków,małopolskie,fizyka,2
912860,2008,1993,M,Kraków,małopolskie,fizyka,2
912860,2009,1993,M,Kraków,małopolskie,fizyka,3
912860,2010,1993,M,Kraków,małopolskie,fizyka,3
104153,1997,1979,K,Chrzanów,katowickie,historia,2
104153,1997,1979,K,Chrzanów,katowickie,humanistyka,2
932154,2006,1993,M,Gdańsk,pomorskie,matematyka,1
932154,2007,1993,M,Gdańsk,pomorskie,matematyka,1
932154,2008,1993,M,Gdańsk,pomorskie,matematyka,1
302261,2006,1996,M,Kraków,małopolskie,informatyka,2
302261,2007,1996,M,Kraków,małopolskie,informatyka,2
302261,2008,1996,M,Kraków,małopolskie,informatyka,2
302261,2009,1996,M,Kraków,małopolskie,informatyka,2
272346,2006,1990,M,Poznań,wielkopolskie,,3
272346,2007,1990,M,Poznań,wielkopolskie,,3
272346,2008,1990,M,Poznań,wielkopolskie,,3
465797,2007,1993,M,Dzięgielów,śląskie,biologia,1
673061,1997,1980,M,Wrocław,wrocławskie,historia,1
673061,1998,1980,M,Wrocław,wrocławskie,historia,2
523807,2009,1996,M,Białystok,podlaskie,matematyka,1
943682,2010,1994,M,Olsztyn,warmińsko-mazurskie,informatyka,1
146109,2010,1995,M,Konin,wielkopolskie,matematyka,1
406922,1998,1988,M,Zawadówka,lubelskie,wielokierunkowe,2
406922,1999,1988,M,Zawadówka,lubelskie,wielokierunkowe,1
406922,2000,1988,M,Zawadówka,lubelskie,wielokierunkowe,1
371168,1997,1981,M,Stalowa Wola,podkarpackie,matematyka,3
371168,1998,1981,M,Stalowa Wola,podkarpackie,matematyka,3
371168,1999,1981,M,Stalowa Wola,podkarpackie,matematyka,3
815771,1999,1982,M,Gdynia,pomorskie,biologia,1
815771,2000,1982,M,Gdynia,pomorskie,biologia,3
797941,2004,1989,M,Siedlce,mazowieckie,humanistyka,1
797941,2005,1989,M,Siedlce,mazowieckie,humanistyka,2
797941,2006,1989,M,Siedlce,mazowieckie,humanistyka,2
797941,2007,1989,M,Siedlce,mazowieckie,humanistyka,1
866330,2006,1992,M,Warszawa,mazowieckie,matematyka,1
771925,2006,1990,K,Poznań,wielkopolskie,humanistyka,1
672089,2007,1991,K,Poznań,wielkopolskie,historia,1
817217,2007,1991,M,Piekary Śląskie,śląskie,,2
817217,2008,1991,M,Piekary Śląskie,śląskie,,2
817217,2009,1991,M,Piekary Śląskie,śląskie,,2
405422,2009,1992,M,Przeworsk,podkarpackie,biologia,2
405422,2010,1992,M,Przeworsk,podkarpackie,biologia,1
191441,2008,1998,K,Wodzisław Śląski,śląskie,humanistyka,1
191441,2009,1998,K,Wodzisław Śląski,śląskie,humanistyka,2
191441,2010,1998,K,Wodzisław Śląski,śląskie,humanistyka,3
315991,1997,1985,K,Warszawa,warszawskie,humanistyka,2
315991,1997,1985,K,Warszawa,warszawskie,humanistyka,2
297857,2008,1990,M,Warlubie,kujawsko-pomorskie,matematyka,2
933284,1997,1983,M,Warszawa,mazowieckie,matematyka,2
933284,1998,1983,M,Warszawa,mazowieckie,matematyka,2
933284,1999,1983,M,Warszawa,mazowieckie,matematyka,1
933284,2000,1983,M,Warszawa,mazowieckie,matematyka,3
933284,2001,1983,M,Warszawa,mazowieckie,matematyka,3
246692,2002,1986,M,Szczecin,zachodniopomorskie,chemia,1
246692,2003,1986,M,Szczecin,zachodniopomorskie,chemia,2
246692,2004,1986,M,Szczecin,zachodniopomorskie,chemia,3
532594,2008,1991,K,Tczew,pomorskie,humanistyka,3
532594,2009,1991,K,Tczew,pomorskie,humanistyka,3
6607,2001,1984,M,Kosakowo,pomorskie,informatyka,1
268196,2005,1993,M,Mieszkowice,zachodniopomorskie,matematyka,1
268196,2006,1993,M,Mieszkowice,zachodniopomorskie,matematyka,2
268196,2007,1993,M,Mieszkowice,zachodniopomorskie,matematyka,2
268196,2008,1993,M,Mieszkowice,zachodniopomorskie,matematyka,2
268196,2009,1993,M,Mieszkowice,zachodniopomorskie,matematyka,2
268196,2010,1993,M,Mieszkowice,zachodniopomorskie,matematyka,2
941939,2004,1986,K,Suwałki,podlaskie,historia,2
215124,2008,1991,K,Krasnystaw,lubelskie,nauki społeczne,2
215124,2009,1991,K,Krasnystaw,lubelskie,nauki społeczne,2
384374,2010,1994,M,Dobre,kujawsko-pomorskie,fizyka,1
426683,2007,1989,M,Nowogard,zachodniopomorskie,informatyka,1
128424,2006,1989,K,Gardawice,śląskie,humanistyka,2
128424,2007,1989,K,Gardawice,śląskie,humanistyka,2
991727,2005,1988,K,Wałcz,zachodniopomorskie,humanistyka,1
991727,2006,1988,K,Wałcz,zachodniopomorskie,humanistyka,3
20334,2006,1990,M,Warszawa,mazowieckie,filozofia,2
20334,2007,1990,M,Warszawa,mazowieckie,filozofia,3
20334,2008,1990,M,Warszawa,mazowieckie,filozofia,3
578832,2002,1985,M,Chełmża,kujawsko-pomorskie,fizyka,1
405774,2008,1993,K,Białystok,podlaskie,biologia,1
131030,2002,1985,M,Kraków,małopolskie,matematyka,2
131030,2003,1985,M,Kraków,małopolskie,matematyka,3
324776,2001,1988,M,Kraków,małopolskie,matematyka,1
324776,2002,1988,M,Kraków,małopolskie,matematyka,2
324776,2003,1988,M,Kraków,małopolskie,matematyka,1
348946,2004,1996,K,Poznań,wielkopolskie,informatyka,1
348946,2005,1996,K,Poznań,wielkopolskie,informatyka,1
348946,2006,1996,K,Poznań,wielkopolskie,informatyka,2
348946,2007,1996,K,Poznań,wielkopolskie,informatyka,2
348946,2008,1996,K,Poznań,wielkopolskie,informatyka,2
178872,2006,1988,M,Kunowice,lubuskie,biologia,2
727771,1997,1980,K,Wilczęta,elbląskie,biologia,2
159135,2008,1990,K,Słupsk,pomorskie,fizyka,1
719602,1997,1981,M,Chodzież,wielkopolskie,chemia,2
719602,1998,1981,M,Chodzież,wielkopolskie,chemia,2
636244,2007,1989,M,Tomaszów Mazowiecki,mazowieckie,geografia,3
682345,2007,1991,K,Białystok,podlaskie,humanistyka,1
682345,2008,1991,K,Białystok,podlaskie,humanistyka,2
682345,2009,1991,K,Białystok,podlaskie,humanistyka,2
847629,2009,1996,K,Czyżówka,małopolskie,humanistyka,2
847629,2010,1996,K,Czyżówka,małopolskie,humanistyka,3
979402,2003,1991,K,Janów Lubelski,lubelskie,humanistyka,1
979402,2004,1991,K,Janów Lubelski,lubelskie,humanistyka,1
352825,2007,1990,M,Baćkowice,świętokrzyskie,historia,1
352825,2008,1990,M,Baćkowice,świętokrzyskie,historia,2
667848,2007,1990,K,Tłuchowo,kujawsko-pomorskie,biologia,1
667848,2008,1990,K,Tłuchowo,kujawsko-pomorskie,biologia,1
202109,2001,1984,M,Szczecin,zachodniopomorskie,chemia,1
202109,2002,1984,M,Szczecin,zachodniopomorskie,chemia,2
343313,2009,1994,K,Gogolin,opolskie,matematyka,1
343313,2010,1994,K,Gogolin,opolskie,matematyka,2
412617,2006,1993,M,Komorniki,wielkopolskie,informatyka,1
412617,2007,1993,M,Komorniki,wielkopolskie,informatyka,1
177991,2006,1993,M,Komorniki,wielkopolskie,,1
316517,1997,1980,M,Gdańsk,gdańskie,humanistyka,3
316517,1998,1980,M,Gdańsk,gdańskie,humanistyka,3
948509,1999,1982,K,Byczyna,opolskie,plastyka,1
777398,2004,1989,K,Ełk,warmińsko-mazurskie,humanistyka,1
777398,2005,1989,K,Ełk,warmińsko-mazurskie,humanistyka,1
434108,2001,1989,M,Knurów,śląskie,matematyka,1
962009,2002,1984,K,Siemianowice Śląskie,śląskie,plastyka,1
962009,2003,1984,K,Siemianowice Śląskie,śląskie,plastyka,1
481842,2003,1990,M,Kluczbork,opolskie,geografia,1
481842,2004,1990,M,Kluczbork,opolskie,geografia,1
481842,2005,1990,M,Kluczbork,opolskie,geografia,2
481842,2006,1990,M,Kluczbork,opolskie,geografia,1
481842,2007,1990,M,Kluczbork,opolskie,geografia,2
537299,2003,1992,M,Kluczbork,opolskie,matematyka,1
537299,2004,1992,M,Kluczbork,opolskie,matematyka,1
537299,2005,1992,M,Kluczbork,opolskie,matematyka,2
537299,2006,1992,M,Kluczbork,opolskie,matematyka,2
537299,2007,1992,M,Kluczbork,opolskie,matematyka,2
537299,2008,1992,M,Kluczbork,opolskie,matematyka,2
431733,2008,1996,M,Jastrząb,mazowieckie,fizyka,1
431733,2009,1996,M,Jastrząb,mazowieckie,fizyka,1
431733,2010,1996,M,Jastrząb,mazowieckie,fizyka,1
419566,1999,1988,M,Wrocław,dolnośląskie,humanistyka,1
419566,2000,1988,M,Wrocław,dolnośląskie,humanistyka,1
419566,2001,1988,M,Wrocław,dolnośląskie,humanistyka,1
419566,2002,1988,M,Wrocław,dolnośląskie,humanistyka,2
419566,2003,1988,M,Wrocław,dolnośląskie,humanistyka,2
